,tripduration,start station latitude,start station longitude,end station latitude,end station longitude
2522,2273,40.73047309,-73.98672378,40.73047309,-73.98672378
2523,2039,40.75714758,-73.97207836,40.746745000000004,-74.007756
2524,3072,40.71739973,-73.98016555,40.71219906,-73.97948148
2525,830,40.76269882,-73.99301222,40.74691959,-74.00451887
2526,200,40.70255088,-73.98940236,40.70281858,-73.98765762
2527,1318,40.71450451,-74.00562789,40.73038599,-74.00214988
2528,688,40.70277159,-73.99383605,40.69165183,-73.99997859999999
2529,578,40.74238787,-73.99726235,40.7284186,-73.98713956
2530,845,40.74290902,-73.97706058,40.750072700000004,-73.99839279
2531,452,40.74238787,-73.99726235,40.73624527,-73.98473765
2532,1201,40.72453734,-73.98185424,40.771522,-73.99054100000001
2533,308,40.74025878,-73.98409214,40.74025878,-73.98409214
2534,1224,40.75019995,-73.99093085,40.73971301,-73.99456405
2535,1192,40.7454973,-74.00197139,40.771522,-73.99054100000001
2536,1824,40.72317958,-73.99480012,40.70037867,-73.99548059
2537,1695,40.72779126,-73.98564945,40.76087502,-74.00277668
2538,134,40.689888,-73.981013,40.73291553,-74.00711384
2539,1371,40.72066442,-73.98517977,40.710451,-73.960876
2540,2574,40.724399,-74.004704,40.746745000000004,-74.007756
2541,1923,40.751581,-73.97791,40.74691959,-74.00451887
2542,1040,40.75038009,-73.98338988,40.76695317,-73.98169333
2543,652,40.736502,-73.97809472,40.73781509,-73.99994661
2544,444,40.73038599,-74.00214988,40.72679454,-73.99695094
2545,1264,40.72066442,-73.98517977,40.739445,-73.97680600000001
2546,2582,40.724399,-74.004704,40.746745000000004,-74.007756
2547,1433,40.73291553,-74.00711384,40.70834698,-74.01713445
2548,90433,40.72938685,-73.97772429,40.722055,-73.989111
2549,329,40.75968085,-73.97031366,40.714215,-73.981346
2550,1150,40.739323,-74.008119,40.711512,-74.01575600000001
2551,1919,40.71754834,-74.01322069,40.716633,-73.981933
2552,2242,40.71307916,-73.99851193,40.70905623,-74.01043382
2553,427,40.69475701363877,-73.99052739143372,40.69760127,-73.99344559
2554,2238,40.71307916,-73.99851193,40.69766564,-73.98476437
2555,6321,40.76095756,-73.96724467,40.771522,-73.99054100000001
2556,2362,40.70122128,-74.01234218,40.71911552,-74.00666661
2557,1457,40.70355377,-74.00670227,40.69236178,-73.98631746
2558,675,40.74395411,-73.99144871,40.76095756,-73.96724467
2559,669,40.73261787,-73.99158043,40.710451,-73.960876
2560,537,40.68216564,-73.95399026,40.69331716,-73.95381995
2561,170,40.72453734,-73.98185424,40.72467721,-73.98783413
2562,1176,40.70834698,-74.01713445,40.76087502,-74.00277668
2563,1248,40.76695317,-73.98169333,40.76344058,-73.98268129
2564,1314,40.75992262,-73.97648516,40.72621788,-73.98379855
2565,561,40.73224119,-74.00026394,40.740343200000005,-73.98955109
2566,90950,40.711512,-74.01575600000001,40.68926942,-73.98912867
2567,1764,40.72299208,-73.97995466,40.75594159,-74.0021163
2569,1980,40.76370739,-73.9851615,40.72779126,-73.98564945
2570,1896,40.76370739,-73.9851615,40.72779126,-73.98564945
2571,6555,40.756014,-73.967416,40.70463334,-74.01361706
2572,2351,40.71850211,-73.98329859,40.76584941,-73.98690506
2573,79551,40.68900443,-73.96023854,40.69089272,-73.99612349
2574,1123,40.76461837,-73.98789473,40.76020258,-73.96478473
2575,647,40.710451,-73.960876,40.710451,-73.960876
2576,606,40.746646999999996,-73.993915,40.746745000000004,-74.007756
2577,1291,40.73454567,-73.99074142,40.76341379,-73.99667444
2578,1881,40.76227205,-73.98788205,40.746745000000004,-74.007756
2579,2431,40.71625008,-74.0091059,40.71260486,-73.96264403
2580,2447,40.71625008,-74.0091059,40.71260486,-73.96264403
2581,3326,40.76461837,-73.98789473,40.744219,-73.97121214
2582,2413,40.68216564,-73.95399026,40.71850211,-73.98329859
2583,1810,40.7014851,-73.98656928,40.71260486,-73.96264403
2584,459,40.695065,-73.987167,40.73535398,-74.00483091
2585,2415,40.74206539,-74.00443172,40.7149787,-74.013012
2586,307,40.74173969,-73.99415556,40.68382604,-73.97632328
2587,1244,40.76695317,-73.98169333,40.76341379,-73.99667444
2588,1771,40.72679454,-73.99695094,40.7149787,-74.013012
2589,1794,40.72679454,-73.99695094,40.7149787,-74.013012
2590,799,40.7489006,-73.97604882,40.73221853,-73.98165557
2591,4655,40.76695317,-73.98169333,40.695065,-73.987167
2592,1398,40.72019576,-73.98997825,40.73331967,-73.99510132
2593,1028,40.69383,-73.990539,40.72317958,-73.99480012
2594,4619,40.76695317,-73.98169333,40.76695317,-73.98169333
2595,1870,40.70717936,-74.00887308,40.73454567,-73.99074142
2596,1367,40.736502,-73.97809472,40.76020258,-73.96478473
2597,2188,40.75455731,-73.96592976,40.75455731,-73.96592976
2598,1616,40.751872999999996,-73.97770600000001,40.74691959,-74.00451887
2599,1670,40.751872999999996,-73.97770600000001,40.74691959,-74.00451887
2600,418,40.72066442,-73.98517977,40.71427487,-73.98990025
2601,1566,40.72243797,-74.00566443,40.72015227023285,-74.01036500930786
2602,1334,40.72019576,-73.98997825,40.73331967,-73.99510132
2603,762,40.76340613,-73.97722479,40.7454973,-74.00197139
2604,440,40.75660359,-73.9979009,40.75660359,-73.9979009
2605,749,40.74206539,-74.00443172,40.751872999999996,-73.97770600000001
2606,4687,40.73971301,-73.99456405,40.72405549,-74.00965965
2607,2072,40.75455731,-73.96592976,40.75455731,-73.96592976
2608,217,40.76669671,-73.99061728,40.770513,-73.988038
2609,1309,40.7606597,-73.98042047,40.76087502,-74.00277668
2610,571,40.71307916,-73.99851193,40.7149787,-74.013012
2611,356,40.72066442,-73.98517977,40.71427487,-73.98990025
2612,71183,40.74177603,-74.00149746,40.768254,-73.988639
2613,378,40.745712100000006,-73.98194829,40.74444921,-73.98303529
2615,109,40.75934501,-73.96759673,40.75934501,-73.96759673
2616,636,40.7462009,-73.98855723,40.70862144,-74.00722156
2617,2420,40.76020258,-73.96478473,40.71754834,-74.01322069
2618,353,40.76228826,-73.98336183,40.73454567,-73.99074142
2619,867,40.72953837,-73.98426726,40.728846000000004,-74.00859100000001
2620,142,40.76068327096592,-73.98452728986742,40.68981035,-73.97493121
2621,2521,40.724399,-74.004704,40.74177603,-74.00149746
2622,471,40.710451,-73.960876,40.73020660529954,-73.99102628231049
2623,494,40.72210378668603,-73.99724900722505,40.695065,-73.987167
2624,2760,40.72938685,-73.97772429,40.701907,-74.013942
2625,923,40.74765947,-73.98490707,40.69383,-73.990539
2626,332,40.70255065,-74.0127234,40.70823502,-74.00530063
2627,2730,40.72938685,-73.97772429,40.701907,-74.013942
2628,535,40.746646999999996,-73.993915,40.73587678,-73.98205027
2629,11554,40.76019252,-73.9912551,40.73381219196632,-73.9805442094803
2630,1092,40.72490985,-74.00154702,40.73020660529954,-73.99102628231049
2631,138,40.71748752,-74.0104554,40.72015227023285,-74.01036500930786
2632,1018,40.74317449,-74.00366443,40.73971301,-73.99456405
2633,217,40.7014851,-73.98656928,40.70281858,-73.98765762
2634,960,40.74317449,-74.00366443,40.73971301,-73.99456405
2635,640,40.73291553,-74.00711384,40.74195138,-74.00803013
2636,1862,40.76695317,-73.98169333,40.71870987,-74.0090009
2637,231,40.68650065,-73.96563307,40.68223166,-73.9614583
2638,715,40.751396,-74.00522600000001,40.7652654,-73.98192338
2639,1370,40.70706456,-74.00731853,40.71473993,-74.00910627
2640,654,40.73049393,-73.99572140000001,40.7149787,-74.013012
2641,83089,40.72740794,-73.98142006,40.72317958,-73.99480012
2642,1741,40.70122128,-74.01234218,40.746745000000004,-74.007756
2643,344,40.74395411,-73.99144871,40.740343200000005,-73.98955109
2644,1071,40.74238787,-73.99726235,40.7652654,-73.98192338
2645,199,40.70355377,-74.00670227,40.70355377,-74.00670227
2646,340,40.74395411,-73.99144871,40.70569254,-74.01677685
2647,1073,40.7606597,-73.98042047,40.76087502,-74.00277668
2648,1516,40.71291224,-74.01020234,40.73261787,-73.99158043
2649,454,40.74238787,-73.99726235,40.73291553,-74.00711384
2650,639,40.69221589,-73.9842844,40.72217444,-73.98368779
2651,1016,40.71473993,-74.00910627,40.70463334,-74.01361706
2652,572,40.71146364,-74.00552427,40.71076228,-73.99400398
2653,1742,40.72740794,-73.98142006,40.76584941,-73.98690506
2654,317,40.74395411,-73.99144871,40.746745000000004,-74.007756
2655,1080,40.73535398,-74.00483091,40.72229346,-73.99147535
2656,1286,40.74395411,-73.99144871,40.73049393,-73.99572140000001
2657,578,40.73649403,-73.99704374,40.72679454,-73.99695094
2658,392,40.76461837,-73.98789473,40.695065,-73.987167
2659,1251,40.74395411,-73.99144871,40.73049393,-73.99572140000001
2660,1482,40.76370739,-73.9851615,40.73704984,-73.99009296
2661,579,40.73532427,-73.99800419,40.689888,-73.981013
2662,2096,40.74395411,-73.99144871,40.75968085,-73.97031366
2664,1344,40.76370739,-73.9851615,40.73704984,-73.99009296
2665,1331,40.70255065,-74.0127234,40.71473993,-74.00910627
2666,12829,40.695065,-73.987167,40.7462009,-73.98855723
2667,921,40.75206862,-73.96784384,40.734232,-73.986923
2668,1287,40.70255065,-74.0127234,40.71473993,-74.00910627
2669,732,40.735238,-74.000271,40.74394314,-73.97966069
2670,2072,40.74475148,-73.99915362,40.742354299999995,-73.98915076
2671,1612,40.73291553,-74.00711384,40.70834698,-74.01713445
2672,1931,40.701907,-74.013942,40.72019576,-73.98997825
2673,1677,40.744219,-73.97121214,40.74195138,-74.00803013
2674,719,40.74345335,-74.00004031,40.76341379,-73.99667444
2675,887,40.751396,-74.00522600000001,40.734232,-73.986923
2676,1926,40.701907,-74.013942,40.72019576,-73.98997825
2677,939,40.72710258,-74.00297088,40.71605866,-73.99190759
2678,955,40.72710258,-74.00297088,40.71605866,-73.99190759
2679,458,40.76228826,-73.98336183,40.73535398,-74.00483091
2680,296,40.73652889,-74.00618026,40.764397100000004,-73.97371465
2681,11959,40.74290902,-73.97706058,40.76340613,-73.97722479
2682,2673,40.73535398,-74.00483091,40.70823502,-74.00530063
2683,870,40.73172428,-74.00674436,40.750967348715974,-73.99444207549095
2684,787,40.72490985,-74.00154702,40.73020660529954,-73.99102628231049
2685,1482,40.75714758,-73.97207836,40.742354299999995,-73.98915076
2686,804,40.73223272,-73.98889957,40.73226398,-73.99852205
2687,1837,40.72243797,-74.00566443,40.75594159,-74.0021163
2688,1383,40.74317449,-74.00366443,40.71260486,-73.96264403
2689,1801,40.72243797,-74.00566443,40.75594159,-74.0021163
2690,1636,40.72521311,-73.97768752,40.75934501,-73.96759673
2691,623,40.73226398,-73.99852205,40.72019576,-73.98997825
2692,536,40.74901271,-73.98848395,40.74238787,-73.99726235
2693,1047,40.74395411,-73.99144871,40.72467721,-73.98783413
2694,345,40.71748752,-74.0104554,40.71450451,-74.00562789
2695,310,40.71910537,-73.99973337,40.71146364,-74.00552427
2696,584,40.7361967,-74.00859207,40.73381219196632,-73.9805442094803
2697,463,40.75019995,-73.99093085,40.73935542,-73.99931783
2698,1407,40.71260486,-73.96264403,40.72453734,-73.98185424
2699,1472,40.771522,-73.99054100000001,40.746646999999996,-73.993915
2700,669,40.74206539,-74.00443172,40.73226398,-73.99852205
2701,1411,40.76019252,-73.9912551,40.73261787,-73.99158043
2702,3507,40.72621788,-73.98379855,40.71260486,-73.96264403
2703,1093,40.751396,-74.00522600000001,40.744219,-73.97121214
2704,3478,40.72621788,-73.98379855,40.71260486,-73.96264403
2706,206,40.74177603,-74.00149746,40.73971301,-73.99456405
2708,785,40.70706456,-74.00731853,40.72938685,-73.97772429
2709,1197,40.74394314,-73.97966069,40.71870987,-74.0090009
2710,1208,40.73020660529954,-73.99102628231049,40.73291553,-74.00711384
2711,727,40.742354299999995,-73.98915076,40.73331967,-73.99510132
2712,427,40.76227205,-73.98788205,40.75645824,-73.99372222
2713,1661,40.71625008,-74.0091059,40.70834698,-74.01713445
2714,748,40.71413089,-73.99704679999999,40.72019576,-73.98997825
2715,788,40.76228826,-73.98336183,40.750967348715974,-73.99444207549095
2716,942,40.75206862,-73.96784384,40.744219,-73.97121214
2717,580,40.69991755,-73.98971773,40.751581,-73.97791
2718,2741,40.7076449441757,-73.96841526031494,40.7076449441757,-73.96841526031494
2719,178,40.73524276,-73.98758561,40.69580705,-73.97355569
2720,1569,40.71910537,-73.99973337,40.69597683,-73.99014892
2721,743,40.76269882,-73.99301222,40.76340613,-73.97722479
2722,237,40.74238787,-73.99726235,40.74173969,-73.99415556
2723,1089,40.761628,-73.972924,40.71911552,-74.00666661
2724,1070,40.710451,-73.960876,40.71260486,-73.96264403
2725,657,40.74177603,-74.00149746,40.740343200000005,-73.98955109
2726,668,40.74177603,-74.00149746,40.73038599,-74.00214988
2727,332,40.76030096,-73.99884222,40.76030096,-73.99884222
2728,1189,40.72490985,-74.00154702,40.73291553,-74.00711384
2729,1465,40.71450451,-74.00562789,40.72621788,-73.98379855
2730,947,40.74173969,-73.99415556,40.73221853,-73.98165557
2731,285,40.770513,-73.988038,40.76695317,-73.98169333
2732,839,40.71406667,-73.99293911,40.646606799999994,-74.01597
2733,1537,40.76009437,-73.99461843,40.73704984,-73.99009296
2734,784,40.71748752,-74.0104554,40.746745000000004,-74.007756
2735,1575,40.75971079999999,-73.97402311,40.75971079999999,-73.97402311
2736,88,40.750072700000004,-73.99839279,40.750072700000004,-73.99839279
2737,1533,40.74290902,-73.97706058,40.73652889,-74.00618026
2738,1369,40.74854862,-73.98808416,40.74177603,-74.00149746
2739,1602,40.7284186,-73.98713956,40.74317449,-74.00366443
2740,817,40.72953837,-73.98426726,40.69580705,-73.97355569
2741,236,40.72467721,-73.98783413,40.770513,-73.988038
2742,1122,40.72490985,-74.00154702,40.73291553,-74.00711384
2744,229,40.71559509,-73.9870295,40.714215,-73.981346
2745,354,40.73038599,-74.00214988,40.71450451,-74.00562789
2746,656,40.685226719472546,-73.97800147533417,40.68926942,-73.98912867
2747,609,40.711065999999995,-74.009447,40.72490985,-74.00154702
2748,2794,40.76030096,-73.99884222,40.73401143,-74.00293877
2749,3011,40.75971079999999,-73.97402311,40.6809833854,-73.9500479759
2750,1102,40.750072700000004,-73.99839279,40.71748752,-74.0104554
2751,1996,40.68683208,-73.9796772,40.71286844,-73.95698119
2752,985,40.728846000000004,-74.00859100000001,40.69512845,-73.99595065
2753,782,40.71605866,-73.99190759,40.73221853,-73.98165557
2754,7376,40.7014851,-73.98656928,40.69239502,-73.99337909
2755,353,40.6809833854,-73.9500479759,40.68223166,-73.9614583
2756,1589,40.744219,-73.97121214,40.70862144,-74.00722156
2757,1794,40.74290902,-73.97706058,40.739445,-73.97680600000001
2758,875,40.72740794,-73.98142006,40.74395411,-73.99144871
2759,686,40.72938685,-73.97772429,40.72938685,-73.97772429
2760,1709,40.72740794,-73.98142006,40.70823502,-74.00530063
2761,78332,40.70037867,-73.99548059,40.69089272,-73.99612349
2763,1080,40.75992262,-73.97648516,40.75968085,-73.97031366
2764,921,40.69383,-73.990539,40.7454973,-74.00197139
2765,2273,40.72779126,-73.98564945,40.703799200000006,-74.00838676
2766,73961,40.73649403,-73.99704374,40.7454973,-74.00197139
2767,40558,40.75206862,-73.96784384,40.76341379,-73.99667444
2768,167,40.71534825,-73.96024116,40.71534825,-73.96024116
2769,445,40.746646999999996,-73.993915,40.73704984,-73.99009296
2770,1869,40.74177603,-74.00149746,40.74334935,-74.00681753
2771,1637,40.70255065,-74.0127234,40.70463334,-74.01361706
2772,1332,40.72679454,-73.99695094,40.75038009,-73.98338988
2773,1404,40.71450451,-74.00562789,40.69512845,-73.99595065
2775,1706,40.70255065,-74.0127234,40.70463334,-74.01361706
2776,1149,40.7149787,-74.013012,40.74691959,-74.00451887
2777,2453,40.76228826,-73.98336183,40.76695317,-73.98169333
2778,2481,40.710451,-73.960876,40.72066442,-73.98517977
2779,427,40.710451,-73.960876,40.7076449441757,-73.96841526031494
2780,1547,40.69597683,-73.99014892,40.707873,-74.00166999999999
2781,706,40.73704984,-73.99009296,40.720873600000004,-73.98085795
2782,497,40.70834698,-74.01713445,40.7361967,-74.00859207
2783,785,40.73047747,-73.99906065,40.742354299999995,-73.98915076
2784,2346,40.76228826,-73.98336183,40.76695317,-73.98169333
2785,300,40.73381219196632,-73.9805442094803,40.73381219196632,-73.9805442094803
2786,520,40.76095756,-73.96724467,40.74780373,-73.97344190000001
2787,1188,40.75172632,-73.98753523,40.73331967,-73.99510132
2788,1696,40.71219906,-73.97948148,40.70823502,-74.00530063
2789,255,40.75455731,-73.96592976,40.76020258,-73.96478473
2790,1262,40.72317958,-73.99480012,40.71291224,-74.01020234
2791,194,40.70905623,-74.01043382,40.70706456,-74.00731853
2792,1679,40.7284186,-73.98713956,40.689888,-73.981013
2793,1032,40.7149787,-74.013012,40.74691959,-74.00451887
2794,996,40.7606597,-73.98042047,40.745712100000006,-73.98194829
2795,136,40.70905623,-74.01043382,40.70706456,-74.00731853
2797,986,40.724399,-74.004704,40.724399,-74.004704
2798,1376,40.771522,-73.99054100000001,40.75172632,-73.98753523
2799,1918,40.726280700000004,-73.98978041,40.73047747,-73.99906065
2801,1250,40.68753406,-73.97265183,40.71260486,-73.96264403
2802,1259,40.68753406,-73.97265183,40.71260486,-73.96264403
2803,583,40.68539567,-73.97431458,40.69475701363877,-73.99052739143372
2804,2463,40.76030096,-73.99884222,40.73401143,-74.00293877
2806,1991,40.72066442,-73.98517977,40.703799200000006,-74.00838676
2807,756,40.72467721,-73.98783413,40.73454567,-73.99074142
2808,1006,40.70834698,-74.01713445,40.71754834,-74.01322069
2809,451,40.75466591,-73.99138152,40.75660359,-73.9979009
2810,670,40.75513557,-73.98658032,40.72453734,-73.98185424
2811,1596,40.750967348715974,-73.99444207549095,40.72955361,-73.98057249
2812,638,40.75038009,-73.98338988,40.73935542,-73.99931783
2813,749,40.72467721,-73.98783413,40.73454567,-73.99074142
2814,1757,40.73047747,-73.99906065,40.76009437,-73.99461843
2815,692,40.695065,-73.987167,40.72743423,-73.99379025
2816,837,40.746745000000004,-74.007756,40.740343200000005,-73.98955109
2817,193,40.717571,-74.005549,40.751396,-74.00522600000001
2818,2787,40.72953837,-73.98426726,40.73038599,-74.00214988
2819,3796,40.76695317,-73.98169333,40.76695317,-73.98169333
2820,1614,40.73381219196632,-73.9805442094803,40.76087502,-74.00277668
2821,3776,40.75971079999999,-73.97402311,40.76695317,-73.98169333
2822,578,40.72015227023285,-74.01036500930786,40.71146364,-74.00552427
2823,648,40.75019995,-73.99093085,40.73935542,-73.99931783
2824,726,40.68926942,-73.98912867,40.69239502,-73.99337909
2825,967,40.71413089,-73.99704679999999,40.72210378668603,-73.99724900722505
2826,339,40.746745000000004,-74.007756,40.71427487,-73.98990025
2827,1218,40.72015227023285,-74.01036500930786,40.7361967,-74.00859207
2828,1799,40.76020258,-73.96478473,40.744219,-73.97121214
2829,311,40.71117416,-74.00016545,40.71427487,-73.98990025
2830,895,40.76669671,-73.99061728,40.74901271,-73.98848395
2831,1884,40.68764484,-73.96968902,40.70255088,-73.98940236
2832,1492,40.73652889,-74.00618026,40.71473993,-74.00910627
2833,912,40.689888,-73.981013,40.75466591,-73.99138152
2834,3694,40.700469,-73.991454,40.76695317,-73.98169333
2835,796,40.76590936,-73.97634151,40.73912601,-73.97973776
2836,1497,40.73652889,-74.00618026,40.71754834,-74.01322069
2837,653,40.711512,-74.01575600000001,40.74290902,-73.97706058
2838,1871,40.746745000000004,-74.007756,40.71542197,-74.01121978
2839,1613,40.74173969,-73.99415556,40.69236178,-73.98631746
2840,1372,40.73535398,-74.00483091,40.740343200000005,-73.98955109
2842,161,40.76915505,-73.98191841,40.68753406,-73.97265183
2843,828,40.70277159,-73.99383605,40.716887,-73.96319799999999
2844,1093,40.76915505,-73.98191841,40.68382604,-73.97632328
2845,75013,40.70037867,-73.99548059,40.71117444,-73.99682619
2846,1257,40.74195138,-74.00803013,40.76341379,-73.99667444
2847,1786,40.68764484,-73.96968902,40.70255088,-73.98940236
2848,1223,40.71559509,-73.9870295,40.73224119,-74.00026394
2849,256,40.76269882,-73.99301222,40.76584941,-73.98690506
2850,175,40.71622644,-73.98261206,40.71427487,-73.98990025
2851,556,40.72917025,-73.99810231,40.720873600000004,-73.98085795
2852,558,40.711065999999995,-74.009447,40.72210378668603,-73.99724900722505
2853,826,40.740343200000005,-73.98955109,40.73781509,-73.99994661
2854,1186,40.73381219196632,-73.9805442094803,40.74345335,-74.00004031
2855,820,40.746745000000004,-74.007756,40.73781509,-73.99994661
2856,274,40.735238,-74.000271,40.73331967,-73.99510132
2857,261,40.73020660529954,-73.99102628231049,40.73704984,-73.99009296
2858,2560,40.71911552,-74.00666661,40.76695317,-73.98169333
2859,1129,40.72368361,-73.97574813,40.73454567,-73.99074142
2860,785,40.69236178,-73.98631746,40.73652889,-74.00618026
2861,1066,40.72015227023285,-74.01036500930786,40.7361967,-74.00859207
2862,2547,40.71911552,-74.00666661,40.76695317,-73.98169333
2863,77774,40.70277159,-73.99383605,40.69089272,-73.99612349
2864,1159,40.73381219196632,-73.9805442094803,40.74345335,-74.00004031
2865,1543,40.71286844,-73.95698119,40.6851443,-73.95380904
2867,1030,40.74395411,-73.99144871,40.736502,-73.97809472
2868,630,40.71850211,-73.98329859,40.71605866,-73.99190759
2869,1116,40.73543934,-73.99453948,40.72362738,-73.99949601
2870,361,40.73532427,-73.99800419,40.73291553,-74.00711384
2871,615,40.71850211,-73.98329859,40.71605866,-73.99190759
2872,728,40.72679454,-73.99695094,40.7361967,-74.00859207
2873,1187,40.720873600000004,-73.98085795,40.71602118,-73.99974372
2874,777,40.73291553,-74.00711384,40.72317958,-73.99480012
2875,564,40.75455731,-73.96592976,40.76915505,-73.98191841
2876,792,40.73291553,-74.00711384,40.72317958,-73.99480012
2878,1570,40.76269882,-73.99301222,40.73704984,-73.99009296
2879,1321,40.771522,-73.99054100000001,40.74334935,-74.00681753
2880,2080,40.73047309,-73.98672378,40.76020258,-73.96478473
2882,2263,40.72015227023285,-74.01036500930786,40.73221853,-73.98165557
2883,273,40.72938685,-73.97772429,40.75714758,-73.97207836
2884,931,40.68753406,-73.97265183,40.68382604,-73.97632328
2885,1292,40.771522,-73.99054100000001,40.74334935,-74.00681753
2886,519,40.70717936,-74.00887308,40.7149787,-74.013012
2887,1779,40.68691865,-73.976682,40.72019576,-73.98997825
2888,1489,40.72066442,-73.98517977,40.711065999999995,-74.009447
2889,549,40.68900443,-73.96023854,40.75513557,-73.98658032
2890,2411,40.70355377,-74.00670227,40.71850211,-73.98329859
2891,1868,40.76030096,-73.99884222,40.722055,-73.989111
2892,1070,40.74195138,-74.00803013,40.76341379,-73.99667444
2893,2034,40.73047309,-73.98672378,40.76020258,-73.96478473
2894,1665,40.710451,-73.960876,40.71286844,-73.95698119
2895,401,40.68926942,-73.98912867,40.69239502,-73.99337909
2896,1682,40.76915505,-73.98191841,40.74691959,-74.00451887
2897,1452,40.7652654,-73.98192338,40.74691959,-74.00451887
2898,1965,40.72903917,-73.99404649,40.74345335,-74.00004031
2899,1838,40.76030096,-73.99884222,40.71754834,-74.01322069
2900,902,40.76695317,-73.98169333,40.76009437,-73.99461843
2901,903,40.76695317,-73.98169333,40.76009437,-73.99461843
2902,1549,40.76095756,-73.96724467,40.73454567,-73.99074142
2903,720,40.70862144,-74.00722156,40.72210378668603,-73.99724900722505
2904,1006,40.70281858,-73.98765762,40.7076449441757,-73.96841526031494
2905,1223,40.726280700000004,-73.98978041,40.689888,-73.981013
2906,1276,40.76695317,-73.98169333,40.742354299999995,-73.98915076
2907,1250,40.76695317,-73.98169333,40.742354299999995,-73.98915076
2908,1902,40.72903917,-73.99404649,40.74345335,-74.00004031
2909,1505,40.74475148,-73.99915362,40.70255065,-74.0127234
2910,1753,40.75660359,-73.9979009,40.76019252,-73.9912551
2912,45900,40.69236178,-73.98631746,40.71427487,-73.98990025
2913,382,40.7284186,-73.98713956,40.72317958,-73.99480012
2914,240,40.746745000000004,-74.007756,40.72456089,-73.99565293
2915,599,40.742354299999995,-73.98915076,40.74177603,-74.00149746
2917,286,40.69221589,-73.9842844,40.69474881,-73.98362464
2918,530,40.76228826,-73.98336183,40.770513,-73.988038
2919,1252,40.70834698,-74.01713445,40.71173107,-73.99193043
2920,821,40.74173969,-73.99415556,40.74394314,-73.97966069
2921,1350,40.73291553,-74.00711384,40.74780373,-73.97344190000001
2922,1892,40.74290902,-73.97706058,40.76695317,-73.98169333
2923,1332,40.72710258,-74.00297088,40.7361967,-74.00859207
2924,478,40.7606597,-73.98042047,40.76695317,-73.98169333
2925,1087,40.76087502,-74.00277668,40.74345335,-74.00004031
2926,870,40.73047309,-73.98672378,40.73047309,-73.98672378
2927,1112,40.76087502,-74.00277668,40.74345335,-74.00004031
2928,13315,40.72362738,-73.99949601,40.73221853,-73.98165557
2929,1819,40.73047309,-73.98672378,40.7014851,-73.98656928
2930,485,40.7014851,-73.98656928,40.70037867,-73.99548059
2931,630,40.71748752,-74.0104554,40.7047177,-74.00926027
2932,700,40.76087502,-74.00277668,40.73454567,-73.99074142
2933,550,40.72938685,-73.97772429,40.72621788,-73.98379855
2934,559,40.72938685,-73.97772429,40.72621788,-73.98379855
2935,653,40.68382604,-73.97632328,40.72217444,-73.98368779
2936,795,40.72110063,-73.99192540000001,40.74317449,-74.00366443
2938,362,40.72066442,-73.98517977,40.72955361,-73.98057249
2939,2061,40.69512845,-73.99595065,40.69839895,-73.98068914
2941,1569,40.7462009,-73.98855723,40.73543934,-73.99453948
2942,626,40.71910537,-73.99973337,40.695065,-73.987167
2943,265,40.70717936,-74.00887308,40.71406667,-73.99293911
2944,158,40.68807003,-73.98410637,40.68807003,-73.98410637
2945,75,40.72015227023285,-74.01036500930786,40.72015227023285,-74.01036500930786
2946,316,40.75455731,-73.96592976,40.75714758,-73.97207836
2947,856,40.742354299999995,-73.98915076,40.728846000000004,-74.00859100000001
2948,316,40.68764484,-73.96968902,40.76915505,-73.98191841
2949,754,40.72679454,-73.99695094,40.742354299999995,-73.98915076
2950,245,40.68676793,-73.95928168,40.68650065,-73.96563307
2951,1824,40.72740794,-73.98142006,40.7454973,-74.00197139
2952,1263,40.73291553,-74.00711384,40.73291553,-74.00711384
2953,227,40.75038009,-73.98338988,40.751872999999996,-73.97770600000001
2954,1205,40.68753406,-73.97265183,40.69610226,-73.96751037
2955,1913,40.76461837,-73.98789473,40.73971301,-73.99456405
2956,1208,40.69766564,-73.98476437,40.71260486,-73.96264403
2957,1196,40.69766564,-73.98476437,40.71260486,-73.96264403
2958,2870,40.76095756,-73.96724467,40.76695317,-73.98169333
2959,945,40.74173969,-73.99415556,40.71559509,-73.9870295
2960,265,40.72229346,-73.99147535,40.72229346,-73.99147535
2961,813,40.75971079999999,-73.97402311,40.7606597,-73.98042047
2962,501,40.70823502,-74.00530063,40.71602118,-73.99974372
2963,3306,40.75756989999999,-73.99098507,40.76695317,-73.98169333
2964,735,40.751581,-73.97791,40.76590936,-73.97634151
2965,200,40.7014851,-73.98656928,40.73827428,-73.98751968
2966,391,40.72299208,-73.97995466,40.72066442,-73.98517977
2967,385,40.72299208,-73.97995466,40.72066442,-73.98517977
2968,975,40.73047747,-73.99906065,40.71910537,-73.99973337
2969,413,40.73331967,-73.99510132,40.73291553,-74.00711384
2970,1187,40.74173969,-73.99415556,40.72299208,-73.97995466
2971,323,40.72490985,-74.00154702,40.72679454,-73.99695094
2972,525,40.72217444,-73.98368779,40.69475701363877,-73.99052739143372
2973,1155,40.68753406,-73.97265183,40.69610226,-73.96751037
2974,427,40.75466591,-73.99138152,40.75660359,-73.9979009
2975,338,40.72490985,-74.00154702,40.72679454,-73.99695094
2976,978,40.73047747,-73.99906065,40.71910537,-73.99973337
2977,236,40.689888,-73.981013,40.69236178,-73.98631746
